DBUID,db_name,area_sq_km,pop_total,pop_male,pop_female,pop_density_km2,density_tier,age_median,age_0_14,age_15_64,age_65_plus,pct_0_14,pct_65_plus,dependency_ratio,private_dwellings,occupied_dwellings,occupancy_rate,avg_household_size,apt_5plus,median_household_income,pct_low_income_lico,median_after_tax_income,avg_total_income
35140149011,35140149011,0.0083,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59600,2.8,15,56400
35140149012,35140149012,0.1224,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59600,2.8,15,56400
35140154005,35140154005,0.0195,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,2.8,10,60000
35140155003,35140155003,0.0206,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,4.5,15,56800
35202612002,35202612002,0.0239,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196000,7.4,0,142000
35241046001,35241046001,0.0446,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138000,6.2,5,110000
35140158005,35140158005,0.0232,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46400,9,10,42400
35430915013,35430915013,0.0055,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,1.6,20,61600
35140160005,35140160005,0.0193,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62400,2.4,25,55600
35310226008,35310226008,0.0113,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,1.8,10,90000
35310226009,35310226009,0.0163,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,1.8,10,90000
35310228021,35310228021,4.2224,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,NA,5,84000
35140163001,35140163001,0.0311,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48800,4.4,35,46000
35140164003,35140164003,0.0191,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,2.8,10,66500
35140168006,35140168006,0.023,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.4,5,85000
35140168007,35140168007,0.4094,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.4,5,85000
35140168009,35140168009,0.0411,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.4,5,85000
35211524001,35211524001,0.0324,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,1.2,0,112000
35190674002,35190674002,0.0597,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137000,2,0,121000
35140169001,35140169001,0.3293,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,NA,5,78500
35211524002,35211524002,0.0486,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,1.2,0,112000
35211524003,35211524003,0.0118,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,1.2,0,112000
35211525001,35211525001,0.048,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144000,3.6,0,121000
35211525002,35211525002,0.0328,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144000,3.6,0,121000
35211526001,35211526001,0.0123,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153000,3.8,0,133000
35202684004,35202684004,0.0234,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,4.4,5,89000
35211528001,35211528001,0.0146,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,4.2,0,102000
35070342004,35070342004,1.5457,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,1.8,0,88000
35140169007,35140169007,0.0741,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,NA,5,78500
35190680001,35190680001,0.0691,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97000,7.2,0,91000
35310230033,35310230033,4.1116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,NA,5,86000
35310230005,35310230005,4.1011,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,NA,5,86000
35310230034,35310230034,4.1083,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,NA,5,86000
35140171038,35140171038,0.0509,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112000,1.2,10,97000
35340211005,35340211005,4.9293,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79500,1.2,10,70000
35150237033,35150237033,0.0209,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,1.6,15,81000
35370650015,35370650015,2.0468,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107000,0.8,0,92000
35150236027,35150236027,0.042,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,1.2,10,88000
35370652009,35370652009,1.5415,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.2,0,86000
35370652012,35370652012,1.6638,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.2,0,86000
35370652020,35370652020,0.7869,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.2,0,86000
35310234008,35310234008,0.0369,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000,NA,0,99000
35310234009,35310234009,2.143,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000,NA,0,99000
35370654014,35370654014,0.0417,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,0.8,0,103000
35370654018,35370654018,0.0249,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,0.8,0,103000
35310236002,35310236002,0.0243,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,2.6,35,70500
35310236003,35310236003,0.5399,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,2.6,35,70500
35310236005,35310236005,0.0206,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,2.6,35,70500
35310239001,35310239001,0.0087,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,0.8,10,86000
35310239002,35310239002,0.0091,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,0.8,10,86000
35310239007,35310239007,0.0152,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,0.8,10,86000
35310239008,35310239008,0.8849,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,0.8,10,86000
35310239010,35310239010,0.0759,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,0.8,10,86000
35310329008,35310329008,3.1436,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.6,0,90000
35310329009,35310329009,4.261,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.6,0,90000
35310331004,35310331004,4.1438,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2.4,5,92000
35310331005,35310331005,4.2236,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2.4,5,92000
35370654028,35370654028,4.2859,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,0.8,0,103000
35190683001,35190683001,0.0616,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,6.4,0,92000
35190684002,35190684002,0.0194,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,3.6,5,81000
35190685002,35190685002,0.0108,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,6.2,0,90000
35190685003,35190685003,0.0046,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,6.2,0,90000
35310333003,35310333003,0.0395,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55600,4.8,30,50400
35310333004,35310333004,0.041,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55600,4.8,30,50400
35310334003,35310334003,4.1752,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,NA,5,96000
35310334005,35310334005,4.2455,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,NA,5,96000
35211535002,35211535002,0.0224,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109000,5.4,0,100000
35211535003,35211535003,0.0275,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109000,5.4,0,100000
35211537002,35211537002,0.032,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112000,3.8,5,96000
35370654033,35370654033,0.0537,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,0.8,0,103000
35370654034,35370654034,0.0188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,0.8,0,103000
35310219001,35310219001,0.0124,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,1.2,10,88000
35310219003,35310219003,0.028,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,1.2,10,88000
35310219004,35310219004,0.0241,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,1.2,10,88000
35200106004,35200106004,0.0119,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,8.6,10,82000
35200108002,35200108002,0.0174,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,12,0,86000
35310219006,35310219006,0.0572,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,1.2,10,88000
35190697001,35190697001,0.1308,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,6,0,92000
35190698002,35190698002,0.0148,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,5.8,20,95000
35070335008,35070335008,0.6188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,1.8,5,73500
35190698006,35190698006,0.0188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,5.8,20,95000
35560249012,35560249012,0.0123,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,2.8,15,69000
35560249013,35560249013,0.0109,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,2.8,15,69000
35310219009,35310219009,0.0399,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,1.2,10,88000
35310219010,35310219010,0.1443,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,1.2,10,88000
35310142035,35310142035,0.0954,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.2,0,86000
35310142037,35310142037,0.0911,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96000,1.2,0,86000
35310220004,35310220004,0.0091,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,3.4,15,68500
35190723003,35190723003,0.0273,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000,3.6,0,113000
35190724003,35190724003,0.017,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,2.8,5,105000
35190725001,35190725001,0.0466,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145000,1.2,0,125000
35310158003,35310158003,4.297,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112000,2.8,5,93000
35190726001,35190726001,0.0284,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119000,6.8,0,102000
35190726002,35190726002,0.058,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119000,6.8,0,102000
35560236006,35560236006,0.0106,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117000,1.2,0,99000
35560236008,35560236008,0.0258,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117000,1.2,0,99000
35190728004,35190728004,0.0193,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,5.6,10,95000
35190728005,35190728005,0.0114,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,5.6,10,95000
35190728006,35190728006,0.0152,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,5.6,10,95000
35190728007,35190728007,0.0208,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,5.6,10,95000
35061251004,35061251004,0.0497,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,4,5,81000
35210359005,35210359005,0.13,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103000,7.2,0,89000
35190729001,35190729001,0.1733,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146000,NA,0,118000
35190729002,35190729002,0.0092,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146000,NA,0,118000
35190729003,35190729003,0.0109,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146000,NA,0,118000
35190730001,35190730001,0.0504,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,4,0,120000
35310220006,35310220006,0.016,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,3.4,15,68500
35431201010,35431201010,0.1131,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2.4,10,81000
35190730006,35190730006,0.0102,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,4,0,120000
35200116002,35200116002,0.0101,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78000,16.4,5,74000
35190730007,35190730007,0.0119,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,4,0,120000
35190730008,35190730008,0.0052,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,4,0,120000
35190730009,35190730009,0.0051,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151000,4,0,120000
35190731001,35190731001,0.0077,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200,11.6,35,34800
35190731002,35190731002,0.0152,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200,11.6,35,34800
35190731004,35190731004,0.0075,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200,11.6,35,34800
35190731009,35190731009,0.1203,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35200,11.6,35,34800
35190718002,35190718002,0.0316,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141000,1.2,0,116000
35310220020,35310220020,0.0364,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,3.4,15,68500
35190720001,35190720001,0.0377,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147000,NA,5,124000
35431214002,35431214002,0.0432,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35310220021,35310220021,0.0475,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,3.4,15,68500
35310220022,35310220022,0.0239,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,3.4,15,68500
35310220023,35310220023,0.0099,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,3.4,15,68500
35310221012,35310221012,4.9236,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5.4,5,79000
35310221011,35310221011,0.0113,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5.4,5,79000
35190734003,35190734003,0.0223,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139000,2,5,116000
35430871012,35430871012,0.0112,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,3.2,10,80000
35310221016,35310221016,4.9236,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5.4,5,79000
35310222001,35310222001,4.9535,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,9.2,5,77000
35310222002,35310222002,4.709,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,9.2,5,77000
35310222003,35310222003,2.3184,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,9.2,5,77000
35310222006,35310222006,2.4756,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,9.2,5,77000
35370655011,35370655011,0.015,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,2,0,81000
35190735003,35190735003,0.1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,4.4,5,99000
35290331004,35290331004,5.0371,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35290331005,35290331005,5.0918,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35190735004,35190735004,0.1009,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,4.4,5,99000
35190735005,35190735005,0.0396,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,4.4,5,99000
35560247002,35560247002,0.0123,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,2.8,15,57600
35560248003,35560248003,0.0097,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,5.2,15,62000
35290331009,35290331009,5.0754,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35290331010,35290331010,5.0959,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35290332002,35290332002,4.995,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35190700006,35190700006,0.0423,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700009,35190700009,0.0257,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700010,35190700010,0.0194,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700011,35190700011,0.0175,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700017,35190700017,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700019,35190700019,0.0254,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35310151003,35310151003,0.0133,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62400,3.2,15,57200
35310148015,35310148015,0.1589,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,1.2,5,81000
35431239008,35431239008,0.7902,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85000,2.4,15,76000
35190046010,35190046010,0.0587,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,1.6,10,102000
35430796003,35430796003,0.0494,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,4.4,10,74500
35190700021,35190700021,0.0244,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35210269002,35210269002,0.0126,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,4,5,108000
35190700024,35190700024,0.0141,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35560248008,35560248008,0.0081,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,5.2,15,62000
35560248010,35560248010,0.0062,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,5.2,15,62000
35560248011,35560248011,0.0127,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,5.2,15,62000
35560248012,35560248012,0.0366,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69500,5.2,15,62000
35190700025,35190700025,0.0131,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700026,35190700026,0.026,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700029,35190700029,0.019,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35090103009,35090103009,0.0135,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,2,5,78000
35090103010,35090103010,0.0092,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,2,5,78000
35090103012,35090103012,0.0103,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,2,5,78000
35190700030,35190700030,0.0302,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35190700033,35190700033,0.0355,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,4.2,25,98000
35431225035,35431225035,0.0211,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116000,2,5,98000
35560254007,35560254007,0.0089,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,2.8,5,78500
35431223011,35431223011,0.0406,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,2.8,15,69500
