ElectoralDistrictID,District,Bureau,Poste,Candidat,Partie,Votes,TotalValidVotes,TotalRejectedVotes,TotalVotes
32,32-Côte-des-Neiges,032,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,6,88,3,91
32,32-Côte-des-Neiges,032,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,34,88,3,91
32,32-Côte-des-Neiges,032,"0,00",KACOU Jean-François,Futur Montréal,2,88,3,91
32,32-Côte-des-Neiges,032,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,28,88,3,91
32,32-Côte-des-Neiges,032,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,18,88,3,91
32,32-Côte-des-Neiges,033,"0,00",DUVAL Jean,Indépendant,0,79,1,80
32,32-Côte-des-Neiges,033,"0,00",HU Fang,Indépendant,0,79,1,80
32,32-Côte-des-Neiges,033,"0,00",LE ROUGETEL Katy,Indépendant,0,79,1,80
32,32-Côte-des-Neiges,033,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,79,1,80
32,32-Côte-des-Neiges,033,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,33,79,1,80
32,32-Côte-des-Neiges,033,"0,00",KACOU Jean-François,Futur Montréal,2,79,1,80
32,32-Côte-des-Neiges,033,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,32,79,1,80
32,32-Côte-des-Neiges,033,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,79,1,80
32,32-Côte-des-Neiges,034,"0,00",DUVAL Jean,Indépendant,0,34,1,35
32,32-Côte-des-Neiges,034,"0,00",HU Fang,Indépendant,0,34,1,35
32,32-Côte-des-Neiges,034,"0,00",LE ROUGETEL Katy,Indépendant,0,34,1,35
32,32-Côte-des-Neiges,034,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,34,1,35
32,32-Côte-des-Neiges,034,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,10,34,1,35
32,32-Côte-des-Neiges,034,"0,00",KACOU Jean-François,Futur Montréal,1,34,1,35
32,32-Côte-des-Neiges,034,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,13,34,1,35
32,32-Côte-des-Neiges,034,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,6,34,1,35
32,32-Côte-des-Neiges,035,"0,00",DUVAL Jean,Indépendant,0,65,0,65
32,32-Côte-des-Neiges,035,"0,00",HU Fang,Indépendant,0,65,0,65
32,32-Côte-des-Neiges,035,"0,00",LE ROUGETEL Katy,Indépendant,0,65,0,65
32,32-Côte-des-Neiges,035,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,3,65,0,65
32,32-Côte-des-Neiges,035,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,21,65,0,65
32,32-Côte-des-Neiges,035,"0,00",KACOU Jean-François,Futur Montréal,1,65,0,65
32,32-Côte-des-Neiges,035,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,36,65,0,65
32,32-Côte-des-Neiges,035,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,65,0,65
32,32-Côte-des-Neiges,036,"0,00",DUVAL Jean,Indépendant,1,64,0,64
32,32-Côte-des-Neiges,036,"0,00",HU Fang,Indépendant,0,64,0,64
32,32-Côte-des-Neiges,036,"0,00",LE ROUGETEL Katy,Indépendant,0,64,0,64
32,32-Côte-des-Neiges,036,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,6,64,0,64
32,32-Côte-des-Neiges,036,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,20,64,0,64
32,32-Côte-des-Neiges,036,"0,00",KACOU Jean-François,Futur Montréal,1,64,0,64
32,32-Côte-des-Neiges,036,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,27,64,0,64
32,32-Côte-des-Neiges,036,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,64,0,64
32,32-Côte-des-Neiges,037,"0,00",DUVAL Jean,Indépendant,0,77,1,78
32,32-Côte-des-Neiges,037,"0,00",HU Fang,Indépendant,1,77,1,78
32,32-Côte-des-Neiges,037,"0,00",LE ROUGETEL Katy,Indépendant,0,77,1,78
32,32-Côte-des-Neiges,037,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,77,1,78
32,32-Côte-des-Neiges,037,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,32,77,1,78
32,32-Côte-des-Neiges,037,"0,00",KACOU Jean-François,Futur Montréal,2,77,1,78
32,32-Côte-des-Neiges,037,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,25,77,1,78
32,32-Côte-des-Neiges,037,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,13,77,1,78
32,32-Côte-des-Neiges,038,"0,00",DUVAL Jean,Indépendant,0,126,1,127
32,32-Côte-des-Neiges,038,"0,00",HU Fang,Indépendant,0,126,1,127
32,32-Côte-des-Neiges,038,"0,00",LE ROUGETEL Katy,Indépendant,0,126,1,127
32,32-Côte-des-Neiges,038,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,126,1,127
32,32-Côte-des-Neiges,038,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,56,126,1,127
32,32-Côte-des-Neiges,038,"0,00",KACOU Jean-François,Futur Montréal,3,126,1,127
32,32-Côte-des-Neiges,038,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,55,126,1,127
32,32-Côte-des-Neiges,038,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,126,1,127
32,32-Côte-des-Neiges,039,"0,00",DUVAL Jean,Indépendant,0,119,1,120
32,32-Côte-des-Neiges,039,"0,00",HU Fang,Indépendant,0,119,1,120
32,32-Côte-des-Neiges,039,"0,00",LE ROUGETEL Katy,Indépendant,0,119,1,120
32,32-Côte-des-Neiges,039,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,6,119,1,120
32,32-Côte-des-Neiges,039,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,81,119,1,120
32,32-Côte-des-Neiges,039,"0,00",KACOU Jean-François,Futur Montréal,8,119,1,120
32,32-Côte-des-Neiges,039,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,23,119,1,120
32,32-Côte-des-Neiges,039,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,1,119,1,120
32,32-Côte-des-Neiges,004,"0,00",DUVAL Jean,Indépendant,0,99,4,103
32,32-Côte-des-Neiges,004,"0,00",HU Fang,Indépendant,3,99,4,103
32,32-Côte-des-Neiges,004,"0,00",LE ROUGETEL Katy,Indépendant,0,99,4,103
32,32-Côte-des-Neiges,004,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,17,99,4,103
32,32-Côte-des-Neiges,004,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,50,99,4,103
32,32-Côte-des-Neiges,004,"0,00",KACOU Jean-François,Futur Montréal,2,99,4,103
32,32-Côte-des-Neiges,004,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,24,99,4,103
32,32-Côte-des-Neiges,004,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,3,99,4,103
32,32-Côte-des-Neiges,040,"0,00",DUVAL Jean,Indépendant,0,80,0,80
32,32-Côte-des-Neiges,040,"0,00",HU Fang,Indépendant,0,80,0,80
32,32-Côte-des-Neiges,040,"0,00",LE ROUGETEL Katy,Indépendant,0,80,0,80
32,32-Côte-des-Neiges,040,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,2,80,0,80
32,32-Côte-des-Neiges,040,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,28,80,0,80
32,32-Côte-des-Neiges,040,"0,00",KACOU Jean-François,Futur Montréal,0,80,0,80
32,32-Côte-des-Neiges,040,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,37,80,0,80
32,32-Côte-des-Neiges,040,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,13,80,0,80
32,32-Côte-des-Neiges,005,"0,00",DUVAL Jean,Indépendant,0,165,1,166
32,32-Côte-des-Neiges,005,"0,00",HU Fang,Indépendant,0,165,1,166
32,32-Côte-des-Neiges,005,"0,00",LE ROUGETEL Katy,Indépendant,0,165,1,166
32,32-Côte-des-Neiges,005,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,13,165,1,166
32,32-Côte-des-Neiges,005,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,61,165,1,166
32,32-Côte-des-Neiges,005,"0,00",KACOU Jean-François,Futur Montréal,2,165,1,166
32,32-Côte-des-Neiges,005,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,80,165,1,166
32,32-Côte-des-Neiges,005,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,165,1,166
32,32-Côte-des-Neiges,501,"0,00",DUVAL Jean,Indépendant,0,7,2,9
32,32-Côte-des-Neiges,501,"0,00",HU Fang,Indépendant,0,7,2,9
32,32-Côte-des-Neiges,501,"0,00",LE ROUGETEL Katy,Indépendant,0,7,2,9
32,32-Côte-des-Neiges,501,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,2,7,2,9
32,32-Côte-des-Neiges,501,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,1,7,2,9
32,32-Côte-des-Neiges,501,"0,00",KACOU Jean-François,Futur Montréal,3,7,2,9
32,32-Côte-des-Neiges,501,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,1,7,2,9
32,32-Côte-des-Neiges,501,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,0,7,2,9
32,32-Côte-des-Neiges,006,"0,00",DUVAL Jean,Indépendant,0,120,3,123
32,32-Côte-des-Neiges,006,"0,00",HU Fang,Indépendant,0,120,3,123
32,32-Côte-des-Neiges,006,"0,00",LE ROUGETEL Katy,Indépendant,0,120,3,123
32,32-Côte-des-Neiges,006,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,12,120,3,123
32,32-Côte-des-Neiges,006,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,50,120,3,123
32,32-Côte-des-Neiges,006,"0,00",KACOU Jean-François,Futur Montréal,2,120,3,123
32,32-Côte-des-Neiges,006,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,49,120,3,123
32,32-Côte-des-Neiges,006,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,120,3,123
32,32-Côte-des-Neiges,601,"0,00",DUVAL Jean,Indépendant,1,127,1,128
32,32-Côte-des-Neiges,601,"0,00",HU Fang,Indépendant,1,127,1,128
32,32-Côte-des-Neiges,601,"0,00",LE ROUGETEL Katy,Indépendant,0,127,1,128
32,32-Côte-des-Neiges,601,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,9,127,1,128
32,32-Côte-des-Neiges,601,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,69,127,1,128
32,32-Côte-des-Neiges,601,"0,00",KACOU Jean-François,Futur Montréal,3,127,1,128
32,32-Côte-des-Neiges,601,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,34,127,1,128
32,32-Côte-des-Neiges,601,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,10,127,1,128
32,32-Côte-des-Neiges,602,"0,00",DUVAL Jean,Indépendant,1,154,6,160
32,32-Côte-des-Neiges,602,"0,00",HU Fang,Indépendant,0,154,6,160
32,32-Côte-des-Neiges,602,"0,00",LE ROUGETEL Katy,Indépendant,1,154,6,160
32,32-Côte-des-Neiges,602,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,8,154,6,160
32,32-Côte-des-Neiges,602,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,64,154,6,160
32,32-Côte-des-Neiges,602,"0,00",KACOU Jean-François,Futur Montréal,5,154,6,160
32,32-Côte-des-Neiges,602,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,59,154,6,160
32,32-Côte-des-Neiges,602,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,16,154,6,160
32,32-Côte-des-Neiges,603,"0,00",DUVAL Jean,Indépendant,0,223,4,227
32,32-Côte-des-Neiges,603,"0,00",HU Fang,Indépendant,0,223,4,227
32,32-Côte-des-Neiges,603,"0,00",LE ROUGETEL Katy,Indépendant,1,223,4,227
32,32-Côte-des-Neiges,603,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,17,223,4,227
32,32-Côte-des-Neiges,603,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,123,223,4,227
32,32-Côte-des-Neiges,603,"0,00",KACOU Jean-François,Futur Montréal,3,223,4,227
32,32-Côte-des-Neiges,603,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,57,223,4,227
32,32-Côte-des-Neiges,603,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,22,223,4,227
32,32-Côte-des-Neiges,007,"0,00",DUVAL Jean,Indépendant,0,54,1,55
32,32-Côte-des-Neiges,007,"0,00",HU Fang,Indépendant,0,54,1,55
32,32-Côte-des-Neiges,007,"0,00",LE ROUGETEL Katy,Indépendant,0,54,1,55
32,32-Côte-des-Neiges,007,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,2,54,1,55
32,32-Côte-des-Neiges,007,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,22,54,1,55
32,32-Côte-des-Neiges,007,"0,00",KACOU Jean-François,Futur Montréal,2,54,1,55
32,32-Côte-des-Neiges,007,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,19,54,1,55
32,32-Côte-des-Neiges,007,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,54,1,55
32,32-Côte-des-Neiges,701,"0,00",DUVAL Jean,Indépendant,0,125,1,126
32,32-Côte-des-Neiges,701,"0,00",HU Fang,Indépendant,0,125,1,126
32,32-Côte-des-Neiges,701,"0,00",LE ROUGETEL Katy,Indépendant,0,125,1,126
32,32-Côte-des-Neiges,701,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,125,1,126
32,32-Côte-des-Neiges,701,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,17,125,1,126
32,32-Côte-des-Neiges,701,"0,00",KACOU Jean-François,Futur Montréal,5,125,1,126
32,32-Côte-des-Neiges,701,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,81,125,1,126
32,32-Côte-des-Neiges,701,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,17,125,1,126
32,32-Côte-des-Neiges,008,"0,00",DUVAL Jean,Indépendant,1,76,1,77
32,32-Côte-des-Neiges,008,"0,00",HU Fang,Indépendant,0,76,1,77
32,32-Côte-des-Neiges,008,"0,00",LE ROUGETEL Katy,Indépendant,0,76,1,77
32,32-Côte-des-Neiges,008,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,76,1,77
32,32-Côte-des-Neiges,008,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,23,76,1,77
32,32-Côte-des-Neiges,008,"0,00",KACOU Jean-François,Futur Montréal,2,76,1,77
32,32-Côte-des-Neiges,008,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,35,76,1,77
32,32-Côte-des-Neiges,008,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,11,76,1,77
32,32-Côte-des-Neiges,009,"0,00",DUVAL Jean,Indépendant,0,72,0,72
32,32-Côte-des-Neiges,009,"0,00",HU Fang,Indépendant,0,72,0,72
32,32-Côte-des-Neiges,009,"0,00",LE ROUGETEL Katy,Indépendant,0,72,0,72
32,32-Côte-des-Neiges,009,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,72,0,72
32,32-Côte-des-Neiges,009,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,21,72,0,72
32,32-Côte-des-Neiges,009,"0,00",KACOU Jean-François,Futur Montréal,5,72,0,72
32,32-Côte-des-Neiges,009,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,36,72,0,72
32,32-Côte-des-Neiges,009,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,72,0,72
32,32-Côte-des-Neiges,901,"0,00",DUVAL Jean,Indépendant,0,110,0,110
32,32-Côte-des-Neiges,901,"0,00",HU Fang,Indépendant,3,110,0,110
32,32-Côte-des-Neiges,901,"0,00",LE ROUGETEL Katy,Indépendant,1,110,0,110
32,32-Côte-des-Neiges,901,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,7,110,0,110
32,32-Côte-des-Neiges,901,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,54,110,0,110
32,32-Côte-des-Neiges,901,"0,00",KACOU Jean-François,Futur Montréal,3,110,0,110
32,32-Côte-des-Neiges,901,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,36,110,0,110
32,32-Côte-des-Neiges,901,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,6,110,0,110
32,32-Côte-des-Neiges,902,"0,00",DUVAL Jean,Indépendant,0,159,0,159
32,32-Côte-des-Neiges,902,"0,00",HU Fang,Indépendant,0,159,0,159
32,32-Côte-des-Neiges,902,"0,00",LE ROUGETEL Katy,Indépendant,0,159,0,159
32,32-Côte-des-Neiges,902,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,159,0,159
32,32-Côte-des-Neiges,902,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,114,159,0,159
32,32-Côte-des-Neiges,902,"0,00",KACOU Jean-François,Futur Montréal,2,159,0,159
32,32-Côte-des-Neiges,902,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,33,159,0,159
32,32-Côte-des-Neiges,902,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,159,0,159
32,32-Côte-des-Neiges,903,"0,00",DUVAL Jean,Indépendant,0,180,1,181
32,32-Côte-des-Neiges,903,"0,00",HU Fang,Indépendant,0,180,1,181
32,32-Côte-des-Neiges,903,"0,00",LE ROUGETEL Katy,Indépendant,0,180,1,181
32,32-Côte-des-Neiges,903,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,180,1,181
32,32-Côte-des-Neiges,903,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,86,180,1,181
32,32-Côte-des-Neiges,903,"0,00",KACOU Jean-François,Futur Montréal,0,180,1,181
32,32-Côte-des-Neiges,903,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,82,180,1,181
32,32-Côte-des-Neiges,903,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,180,1,181
32,32-Côte-des-Neiges,904,"0,00",DUVAL Jean,Indépendant,0,64,0,64
32,32-Côte-des-Neiges,904,"0,00",HU Fang,Indépendant,0,64,0,64
32,32-Côte-des-Neiges,904,"0,00",LE ROUGETEL Katy,Indépendant,0,64,0,64
32,32-Côte-des-Neiges,904,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,3,64,0,64
32,32-Côte-des-Neiges,904,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,18,64,0,64
32,32-Côte-des-Neiges,904,"0,00",KACOU Jean-François,Futur Montréal,2,64,0,64
32,32-Côte-des-Neiges,904,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,33,64,0,64
32,32-Côte-des-Neiges,904,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,8,64,0,64
32,32-Côte-des-Neiges,905,"0,00",DUVAL Jean,Indépendant,0,64,1,65
32,32-Côte-des-Neiges,905,"0,00",HU Fang,Indépendant,0,64,1,65
32,32-Côte-des-Neiges,905,"0,00",LE ROUGETEL Katy,Indépendant,0,64,1,65
32,32-Côte-des-Neiges,905,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,7,64,1,65
32,32-Côte-des-Neiges,905,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,35,64,1,65
32,32-Côte-des-Neiges,905,"0,00",KACOU Jean-François,Futur Montréal,4,64,1,65
32,32-Côte-des-Neiges,905,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,16,64,1,65
32,32-Côte-des-Neiges,905,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,2,64,1,65
32,32-Côte-des-Neiges,906,"0,00",DUVAL Jean,Indépendant,0,103,1,104
32,32-Côte-des-Neiges,906,"0,00",HU Fang,Indépendant,2,103,1,104
32,32-Côte-des-Neiges,906,"0,00",LE ROUGETEL Katy,Indépendant,0,103,1,104
32,32-Côte-des-Neiges,906,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,4,103,1,104
32,32-Côte-des-Neiges,906,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,54,103,1,104
32,32-Côte-des-Neiges,906,"0,00",KACOU Jean-François,Futur Montréal,0,103,1,104
32,32-Côte-des-Neiges,906,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,34,103,1,104
32,32-Côte-des-Neiges,906,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,103,1,104
32,32-Côte-des-Neiges,907,"0,00",DUVAL Jean,Indépendant,0,128,4,132
32,32-Côte-des-Neiges,907,"0,00",HU Fang,Indépendant,0,128,4,132
32,32-Côte-des-Neiges,907,"0,00",LE ROUGETEL Katy,Indépendant,0,128,4,132
32,32-Côte-des-Neiges,907,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,9,128,4,132
32,32-Côte-des-Neiges,907,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,70,128,4,132
32,32-Côte-des-Neiges,907,"0,00",KACOU Jean-François,Futur Montréal,1,128,4,132
32,32-Côte-des-Neiges,907,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,40,128,4,132
32,32-Côte-des-Neiges,907,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,8,128,4,132
32,32-Côte-des-Neiges,908,"0,00",DUVAL Jean,Indépendant,0,85,1,86
32,32-Côte-des-Neiges,908,"0,00",HU Fang,Indépendant,0,85,1,86
32,32-Côte-des-Neiges,908,"0,00",LE ROUGETEL Katy,Indépendant,0,85,1,86
32,32-Côte-des-Neiges,908,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,2,85,1,86
32,32-Côte-des-Neiges,908,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,48,85,1,86
32,32-Côte-des-Neiges,908,"0,00",KACOU Jean-François,Futur Montréal,1,85,1,86
32,32-Côte-des-Neiges,908,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,31,85,1,86
32,32-Côte-des-Neiges,908,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,3,85,1,86
32,32-Côte-des-Neiges,909,"0,00",DUVAL Jean,Indépendant,0,103,1,104
32,32-Côte-des-Neiges,909,"0,00",HU Fang,Indépendant,0,103,1,104
32,32-Côte-des-Neiges,909,"0,00",LE ROUGETEL Katy,Indépendant,0,103,1,104
32,32-Côte-des-Neiges,909,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,10,103,1,104
32,32-Côte-des-Neiges,909,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,39,103,1,104
32,32-Côte-des-Neiges,909,"0,00",KACOU Jean-François,Futur Montréal,3,103,1,104
32,32-Côte-des-Neiges,909,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,44,103,1,104
32,32-Côte-des-Neiges,909,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,103,1,104
32,32-Côte-des-Neiges,910,"0,00",DUVAL Jean,Indépendant,1,100,3,103
32,32-Côte-des-Neiges,910,"0,00",HU Fang,Indépendant,1,100,3,103
32,32-Côte-des-Neiges,910,"0,00",LE ROUGETEL Katy,Indépendant,2,100,3,103
32,32-Côte-des-Neiges,910,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,10,100,3,103
32,32-Côte-des-Neiges,910,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,30,100,3,103
32,32-Côte-des-Neiges,910,"0,00",KACOU Jean-François,Futur Montréal,2,100,3,103
32,32-Côte-des-Neiges,910,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,42,100,3,103
32,32-Côte-des-Neiges,910,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,12,100,3,103
32,32-Côte-des-Neiges,911,"0,00",DUVAL Jean,Indépendant,0,89,2,91
32,32-Côte-des-Neiges,911,"0,00",HU Fang,Indépendant,2,89,2,91
32,32-Côte-des-Neiges,911,"0,00",LE ROUGETEL Katy,Indépendant,1,89,2,91
32,32-Côte-des-Neiges,911,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,12,89,2,91
32,32-Côte-des-Neiges,911,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,35,89,2,91
32,32-Côte-des-Neiges,911,"0,00",KACOU Jean-François,Futur Montréal,3,89,2,91
32,32-Côte-des-Neiges,911,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,24,89,2,91
32,32-Côte-des-Neiges,911,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,12,89,2,91
32,32-Côte-des-Neiges,912,"0,00",DUVAL Jean,Indépendant,0,66,5,71
32,32-Côte-des-Neiges,912,"0,00",HU Fang,Indépendant,0,66,5,71
32,32-Côte-des-Neiges,912,"0,00",LE ROUGETEL Katy,Indépendant,0,66,5,71
32,32-Côte-des-Neiges,912,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,5,66,5,71
32,32-Côte-des-Neiges,912,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,29,66,5,71
32,32-Côte-des-Neiges,912,"0,00",KACOU Jean-François,Futur Montréal,1,66,5,71
32,32-Côte-des-Neiges,912,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,21,66,5,71
